vehicle_id,country_code,year,traffic_volume
LOR_LE3P5,LV,2015,16.7
LOR_LE3P5,MT,2015,0.07
LOR_LE3P5,MT,2015,0.33
LOR_LE3P5,MT,2015,0.04
LOR_LE3P5,MT,2015,0.19
LOR_LE3P5,MT,2015,0.56
LOR_LE3P5,MT,2015,0.47
LOR_LE3P5,MT,2015,0.65
LOR_LE3P5,MT,2015,0.7
LOR_LE3P5,MT,2015,1.07
LOR_LE3P5,MT,2015,1.408
LOR_LE3P5,MT,2015,1.997
LOR_LE3P5,MT,2015,2.683
LOR_LE3P5,NL,2015,265
LOR_LE3P5,NL,2015,269
LOR_LE3P5,NL,2015,275
LOR_LE3P5,NL,2015,284
LOR_LE3P5,NL,2015,320
LOR_LE3P5,NL,2015,342
LOR_LE3P5,NL,2015,387
LOR_LE3P5,NL,2015,401
LOR_LE3P5,NL,2015,473
LOR_LE3P5,NL,2015,552
LOR_LE3P5,NL,2015,701
LOR_LE3P5,NL,2015,897
LOR_LE3P5,NO,2015,7
LOR_LE3P5,NO,2015,17
LOR_LE3P5,NO,2015,37
LOR_LE3P5,NO,2015,24
LOR_LE3P5,NO,2015,36
LOR_LE3P5,NO,2015,53
LOR_LE3P5,NO,2015,70
LOR_LE3P5,NO,2015,93
LOR_LE3P5,NO,2015,142
LOR_LE3P5,NO,2015,227
LOR_LE3P5,NO,2015,311
LOR_LE3P5,NO,2015,479
LOR_LE3P5,SE,2015,116
LOR_LE3P5,SE,2015,118
LOR_LE3P5,SE,2015,122
LOR_LE3P5,SE,2015,126
LOR_LE3P5,SE,2015,127
LOR_LE3P5,SE,2015,131
LOR_LE3P5,SE,2015,135
LOR_LE3P5,SE,2015,156.067
LOR_LE3P5,SE,2015,194.452
LOR_LE3P5,SE,2016,232.674
LOR_LE3P5,SE,2016,311.898
LOR_LE3P5,SE,2016,414.097
LOR_LE3P5,SI,2016,11
LOR_LE3P5,SI,2016,11
LOR_LE3P5,SI,2016,13
LOR_LE3P5,SI,2016,15
LOR_LE3P5,SI,2016,14
LOR_LE3P5,SI,2016,15
LOR_LE3P5,SI,2016,16
LOR_LE3P5,SI,2016,17
LOR_LE3P5,SI,2016,18
LOR_LE3P5,SI,2016,21
LOR_LE3P5,TR,2016,989.648
LOR_LE3P5,TR,2016,1018.542
LOR_LE3P5,TR,2016,1016.532
LOR_LE3P5,TR,2016,1094.182
LOR_LE3P5,TR,2016,1074.799
LOR_LE3P5,TR,2016,1093.15
LOR_LE3P5,TR,2016,1369.396
LOR_LE3P5,TR,2016,1481.841
LOR_LE3P5,TR,2016,1668.188
LOR_LE3P5,TR,2016,1754.735
LOR_LE3P5,UK,2016,68303
LOR_LE3P5,UK,2016,72087
LOR_LE3P5,UK,2016,75141
LOR_LE3P5,UK,2016,88932
LOR_LE3P5,UK,2016,80827
CAR,AT,2016,25751
CAR,AT,2016,26052
CAR,AT,2016,21681
CAR,AT,2016,22042.611
CAR,AT,2016,22042.626
CAR,AT,2016,23055.387
CAR,AT,2016,23733.389
CAR,AT,2016,19992.714
CAR,AT,2016,21843.179
CAR,AT,2016,23991.37
CAR,AT,2016,25280.978
CAR,AT,2016,26427
CAR,EE,2016,4050
CAR,FI,2016,23748
CAR,FI,2016,23521
CAR,FI,2016,23262
CAR,FI,2016,22347
CAR,FI,2016,21462
CAR,FI,2016,20422
CAR,FI,2016,20199
CAR,IE,2016,17657
CAR,IE,2016,15526
CAR,IE,2016,15867
CAR,IE,2016,15091
CAR,IE,2016,13972
CAR,IE,2016,12225
CAR,IE,2016,10968
CAR,IE,2016,7487
CAR,IE,2016,8094
CAR,IE,2016,9049
CAR,IE,2016,9085
CAR,NL,2016,65531
CAR,NL,2016,65757
CAR,NL,2016,66412
CAR,NL,2016,67883
CAR,NL,2016,69285
CAR,NL,2016,70645
CAR,NL,2016,72134
CAR,NL,2016,63202
CAR,NL,2016,67180
CAR,NL,2016,69654
CAR,NL,2016,71535
CAR,NL,2016,70906
CAR,NO,2016,14923
CAR,NO,2016,14048
CAR,NO,2016,13416
CAR,NO,2016,12172
CAR,NO,2016,11499
CAR,NO,2016,10721
CAR,NO,2016,9803
CAR,NO,2016,8606
CAR,NO,2016,7995
CAR,NO,2016,7174
CAR,NO,2016,6475
CAR,NO,2016,5943
CAR,UA,2016,2603
CAR,UA,2016,2458
CAR,UA,2016,2580
CAR,UA,2016,2083
CAR,UA,2016,2170
CAR,UA,2016,1835
CAR,UA,2016,1928
LOR_LE3P5,AT,2016,297
LOR_LE3P5,AT,2016,272
LOR_LE3P5,AT,2016,375
LOR_LE3P5,AT,2016,207.427
LOR_LE3P5,AT,2016,213.89
LOR_LE3P5,AT,2016,220.841
LOR_LE3P5,AT,2016,233.397
LOR_LE3P5,AT,2016,237.309
LOR_LE3P5,AT,2016,255.935
LOR_LE3P5,AT,2016,257.962
LOR_LE3P5,AT,2016,260.278
LOR_LE3P5,AT,2016,269
LOR_LE3P5,FI,2016,80
LOR_LE3P5,FI,2016,83
LOR_LE3P5,FI,2016,59
LOR_LE3P5,FI,2016,59
LOR_LE3P5,NL,2016,167
LOR_LE3P5,NL,2016,163
LOR_LE3P5,NL,2016,152
LOR_LE3P5,NL,2016,157
LOR_LE3P5,NL,2016,167
LOR_LE3P5,NL,2016,167
LOR_LE3P5,NL,2016,185
LOR_LE3P5,NL,2016,188
LOR_LE3P5,NL,2016,216
LOR_LE3P5,NL,2016,240
LOR_LE3P5,NL,2016,277
LOR_LE3P5,NL,2016,322
LOR_LE3P5,NO,2016,405
LOR_LE3P5,NO,2016,339
LOR_LE3P5,NO,2016,287
LOR_LE3P5,NO,2016,252
LOR_LE3P5,NO,2016,219
LOR_LE3P5,NO,2016,200
LOR_LE3P5,NO,2016,185
LOR_LE3P5,NO,2016,158
LOR_LE3P5,NO,2016,153
LOR_LE3P5,NO,2016,139
LOR_LE3P5,NO,2016,130
LOR_LE3P5,NO,2016,123
CAR,DK,2016,21718
CAR,DK,2016,21850
CAR,DK,2016,22139
CAR,DK,2016,22659
CAR,DK,2016,23022
CAR,DK,2016,23321
CAR,DK,2016,23671
CAR,DK,2016,21778
CAR,DK,2016,22203
CAR,DK,2016,22167
CAR,DK,2016,21982
CAR,DK,2016,21430
CAR,FR,2016,99423
CAR,FR,2016,99558
CAR,FR,2016,101314
CAR,FR,2016,105154
CAR,FR,2016,112357.792
CAR,FR,2016,121137.056
CAR,IE,2016,17657
CAR,IE,2016,15526
CAR,IE,2016,15867
CAR,IE,2016,15091
CAR,IE,2016,13972
CAR,IE,2016,12225
CAR,IE,2016,10968
CAR,IE,2016,7487
CAR,IE,2016,8094
CAR,IE,2016,9049
CAR,IE,2016,9085
CAR,LT,2016,5192.9
CAR,LT,2016,3558.2
CAR,LT,2016,3377
CAR,LT,2016,3113.8
CAR,LT,2016,3987
CAR,LT,2016,3964.4
CAR,MT,2016,1117.86
CAR,MT,2016,1478.4
CAR,MT,2016,1603.61
CAR,MT,2016,1495.17
CAR,MT,2016,1397.92
CAR,MT,2016,1370.38
CAR,MT,2016,1381.01
CAR,MT,2016,1157.8
CAR,MT,2016,1293.88
CAR,MT,2016,1314.85
CAR,MT,2016,1347.295
CAR,MT,2016,1335.058
CAR,NL,2016,62528
CAR,NL,2016,62591
CAR,NL,2016,63176
CAR,NL,2016,64534
CAR,NL,2016,65838
CAR,NL,2016,67058
CAR,NL,2016,68435
CAR,NL,2016,60906
CAR,NL,2016,64872
CAR,NL,2016,66319
CAR,NL,2016,67875
CAR,NL,2016,67329
CAR,NO,2016,14774
CAR,NO,2016,13908
CAR,NO,2016,13282
CAR,NO,2016,12050
CAR,NO,2016,11384
CAR,NO,2016,10614
CAR,NO,2016,9705
CAR,NO,2016,8520
CAR,NO,2016,7915
CAR,NO,2016,7102
CAR,NO,2016,6410
CAR,NO,2016,5884
CAR,SI,2016,6279
CAR,SI,2016,6059
CAR,SI,2016,5966
CAR,SI,2016,5871
CAR,SI,2016,5792
CAR,SI,2016,4772
CAR,SI,2016,4756
CAR,SI,2016,5156
CAR,SI,2016,5515
CAR,SI,2016,5657
CAR,UA,2016,2688
LOR_LE3P5,DK,2016,623
LOR_LE3P5,DK,2016,570
LOR_LE3P5,DK,2016,534
LOR_LE3P5,DK,2016,517
LOR_LE3P5,DK,2016,496
LOR_LE3P5,DK,2016,453
LOR_LE3P5,DK,2016,419
LOR_LE3P5,DK,2016,380
LOR_LE3P5,DK,2016,401
LOR_LE3P5,DK,2016,427
LOR_LE3P5,DK,2016,427
LOR_LE3P5,DK,2016,442
LOR_LE3P5,LT,2016,3.6
LOR_LE3P5,LT,2016,1
LOR_LE3P5,LT,2016,1.5
LOR_LE3P5,LT,2016,3.5
LOR_LE3P5,LT,2016,1
LOR_LE3P5,LT,2016,0.3
LOR_LE3P5,LT,2016,0.2
LOR_LE3P5,LT,2016,1.4
LOR_LE3P5,LT,2016,0
LOR_LE3P5,LT,2016,0.7
LOR_LE3P5,MT,2016,6.4
LOR_LE3P5,MT,2016,10.3
LOR_LE3P5,MT,2016,13.18
LOR_LE3P5,MT,2016,7.1
LOR_LE3P5,MT,2016,4.36
LOR_LE3P5,MT,2016,5.54
LOR_LE3P5,MT,2016,5.53
LOR_LE3P5,MT,2016,4.4
LOR_LE3P5,MT,2016,6.02
LOR_LE3P5,MT,2016,9.4
LOR_LE3P5,MT,2016,8.68
LOR_LE3P5,MT,2016,12.152
LOR_LE3P5,NL,2016,161
LOR_LE3P5,NL,2016,156
LOR_LE3P5,NL,2016,146
LOR_LE3P5,NL,2016,150
LOR_LE3P5,NL,2016,160
LOR_LE3P5,NL,2016,161
LOR_LE3P5,NL,2016,177
LOR_LE3P5,NL,2016,180
LOR_LE3P5,NL,2016,207
LOR_LE3P5,NL,2016,231
LOR_LE3P5,NL,2016,266
LOR_LE3P5,NL,2016,309
LOR_LE3P5,NO,2016,401
LOR_LE3P5,NO,2016,336
LOR_LE3P5,NO,2016,284
LOR_LE3P5,NO,2016,249
LOR_LE3P5,NO,2016,217
LOR_LE3P5,NO,2016,198
LOR_LE3P5,NO,2016,183
LOR_LE3P5,NO,2016,156
LOR_LE3P5,NO,2016,151
LOR_LE3P5,NO,2016,138
LOR_LE3P5,NO,2016,129
LOR_LE3P5,NO,2016,122
LOR_LE3P5,SI,2016,45
LOR_LE3P5,SI,2016,41
LOR_LE3P5,SI,2016,38
LOR_LE3P5,SI,2016,36
LOR_LE3P5,SI,2016,39
LOR_LE3P5,SI,2016,35
LOR_LE3P5,SI,2016,39
LOR_LE3P5,SI,2016,40
LOR_LE3P5,SI,2016,39
LOR_LE3P5,SI,2016,38
CAR,BE,2016,17582
CAR,BE,2016,18133
CAR,BE,2016,19327
CAR,BE,2016,20894
CAR,BE,2016,22911
CAR,CZ,2016,30471.31
CAR,CZ,2016,29940.957
CAR,CZ,2016,31642.7
CAR,DE,2016,325767
CAR,DE,2016,318565
CAR,DE,2016,315940
CAR,DE,2016,314328
CAR,DE,2016,316520
CAR,DE,2016,320588
CAR,DE,2016,322091
CAR,DE,2016,319536
CAR,DE,2016,306429
CAR,DE,2016,292927
CAR,DE,2016,287040
CAR,DE,2016,283219
CAR,EE,2016,2472
CAR,FI,2016,23521
CAR,FI,2016,23262
CAR,FI,2016,22347
CAR,FI,2016,21462
CAR,FI,2016,20422
CAR,FI,2016,22952
CAR,FR,2016,107511.914
CAR,FR,2016,107442.754
CAR,FR,2016,109715.01
CAR,FR,2016,114446.654
CAR,FR,2016,118113.665
CAR,FR,2016,126501.814
CAR,FR,2016,138053.372
CAR,FR,2016,117378.757
CAR,FR,2016,140816.13
CAR,FR,2016,162812.033
CAR,FR,2016,169487.477
CAR,FR,2016,177783.266
CAR,HR,2016,8025
CAR,HR,2016,7803
CAR,HR,2016,7629
CAR,HR,2016,7367
CAR,HR,2016,7250
CAR,HR,2016,6755
CAR,HR,2016,6385
CAR,HR,2016,6657
CAR,HR,2016,7159
CAR,HR,2016,7707
CAR,HR,2016,8330
CAR,IE,2016,17657
CAR,IE,2016,15864
CAR,IE,2016,15867
CAR,IE,2016,15091
CAR,IE,2016,13972
CAR,IE,2016,12225
CAR,IE,2016,10968
CAR,IE,2016,7487
CAR,IE,2016,8094
CAR,IE,2016,9050
CAR,IE,2016,9085
CAR,IS,2016,1015
CAR,IS,2016,1003
CAR,IS,2016,790
CAR,IS,2016,849
CAR,LT,2016,5429
CAR,LT,2016,3679.9
CAR,LT,2016,3377
CAR,LT,2016,3113.8
CAR,LT,2016,3987
CAR,LT,2016,3964.4
CAR,LV,2016,3609.6
CAR,LV,2016,2880.5
CAR,LV,2016,2892.9
CAR,LV,2016,2772.44
CAR,LV,2016,2826.2
CAR,LV,2016,2758.7
CAR,LV,2016,2815.1
CAR,LV,2016,2409.6
CAR,LV,2016,2058.5
CAR,LV,2016,1920.1
CAR,LV,2016,2005.9
CAR,LV,2016,2088.1
CAR,MT,2016,1115.5
CAR,MT,2016,1573.52
CAR,MT,2016,1344.8
CAR,MT,2016,1571.65
CAR,MT,2016,1573.5
CAR,MT,2016,1505.8
CAR,MT,2016,1392.38
CAR,MT,2016,1166.3
CAR,MT,2016,1336.6
CAR,MT,2016,1365.556
CAR,MT,2016,1417.806
CAR,MT,2016,1440.809
CAR,NL,2016,74876
CAR,NL,2016,75711
CAR,NL,2016,77631
CAR,NL,2016,80284
CAR,NL,2016,82430
CAR,NL,2016,84311
CAR,NL,2016,87812
CAR,NL,2016,75925
CAR,NL,2016,83633
CAR,NL,2016,93749
CAR,NL,2016,101612
CAR,NL,2016,106834
CAR,NO,2016,14923
CAR,NO,2016,14048
CAR,NO,2016,13416
CAR,NO,2016,13203
CAR,NO,2016,13229
CAR,NO,2016,13317
CAR,NO,2016,12840
CAR,NO,2016,12085
CAR,NO,2016,12147
CAR,NO,2016,11726
CAR,NO,2016,11303
CAR,NO,2016,10886
CAR,SE,2016,37077
CAR,SE,2016,35590
CAR,SE,2016,34417
CAR,SE,2016,33665
CAR,SE,2016,32662
CAR,SE,2016,31963
CAR,SE,2016,31173
CAR,SE,2016,29486.359
CAR,SE,2016,30863.587
CAR,SE,2016,31575.308
CAR,SE,2016,31787.588
CAR,SE,2016,32326.043
CAR,SI,2016,6352
CAR,SI,2016,6144
CAR,SI,2016,6067
CAR,SI,2016,5998
CAR,SI,2016,5949
CAR,SI,2016,4934
CAR,SI,2016,5211
CAR,SI,2016,5766
CAR,SI,2016,6333
CAR,SI,2016,6699
CAR,TR,2016,28042.361
CAR,TR,2016,29211.277
CAR,TR,2016,30272.746
CAR,TR,2016,29531.17
CAR,TR,2016,29904.804
CAR,TR,2016,29506.776
CAR,TR,2016,35331.278
CAR,TR,2016,45690.254
CAR,TR,2016,53292.293
CAR,TR,2016,67034.856
LOR_LE3P5,BE,2016,153
LOR_LE3P5,BE,2016,165
LOR_LE3P5,BE,2016,184
LOR_LE3P5,BE,2016,215
LOR_LE3P5,BE,2016,244
LOR_LE3P5,CZ,2016,657.374
LOR_LE3P5,CZ,2016,605.281
LOR_LE3P5,CZ,2016,554.27
LOR_LE3P5,DE,2016,1543
LOR_LE3P5,DE,2016,1565
LOR_LE3P5,DE,2016,1418
LOR_LE3P5,DE,2016,1391
LOR_LE3P5,DE,2016,1338
LOR_LE3P5,DE,2016,1345
LOR_LE3P5,DE,2016,1454
LOR_LE3P5,DE,2016,1552
LOR_LE3P5,DE,2016,1742
LOR_LE3P5,DE,2016,1729
LOR_LE3P5,DE,2016,1817
LOR_LE3P5,DE,2016,1983
LOR_LE3P5,FI,2016,69
LOR_LE3P5,FR,2016,999.352
LOR_LE3P5,FR,2016,936.181
LOR_LE3P5,FR,2016,879.753
LOR_LE3P5,FR,2016,834.513
LOR_LE3P5,FR,2016,752.913
LOR_LE3P5,FR,2016,755.71
LOR_LE3P5,FR,2016,760.657
LOR_LE3P5,FR,2016,696.977
LOR_LE3P5,FR,2016,790.306
LOR_LE3P5,FR,2016,890.801
LOR_LE3P5,FR,2016,1023.186
LOR_LE3P5,FR,2016,1225.951
LOR_LE3P5,HR,2016,59
LOR_LE3P5,HR,2016,58
LOR_LE3P5,HR,2016,57
LOR_LE3P5,HR,2016,63
LOR_LE3P5,HR,2016,68
LOR_LE3P5,HR,2016,61
LOR_LE3P5,IS,2016,35
LOR_LE3P5,IS,2016,28
LOR_LE3P5,IS,2016,26
LOR_LE3P5,IS,2016,29
LOR_LE3P5,LT,2016,3.6
LOR_LE3P5,LT,2016,1.1
LOR_LE3P5,LT,2016,0
LOR_LE3P5,LT,2016,3.5
LOR_LE3P5,LT,2016,1
LOR_LE3P5,LT,2016,0.3
LOR_LE3P5,LT,2016,0.3
LOR_LE3P5,LT,2016,1.5
LOR_LE3P5,LT,2016,0
LOR_LE3P5,LT,2016,0.7
LOR_LE3P5,LV,2016,57.1
LOR_LE3P5,LV,2016,35.4
LOR_LE3P5,LV,2016,35.4
LOR_LE3P5,LV,2016,34.6
LOR_LE3P5,LV,2016,29.9
LOR_LE3P5,LV,2016,27.3
LOR_LE3P5,LV,2016,24.5
LOR_LE3P5,LV,2016,26.6
LOR_LE3P5,LV,2016,19.4
LOR_LE3P5,LV,2016,20.1
LOR_LE3P5,LV,2016,22
LOR_LE3P5,LV,2016,22.7
LOR_LE3P5,MT,2016,6.23
LOR_LE3P5,MT,2016,9.26
LOR_LE3P5,MT,2016,7.01
LOR_LE3P5,MT,2016,6.98
LOR_LE3P5,MT,2016,5.33
LOR_LE3P5,MT,2016,5.79
LOR_LE3P5,MT,2016,5.53
LOR_LE3P5,MT,2016,4.4
LOR_LE3P5,MT,2016,6.02
LOR_LE3P5,MT,2016,9.397
LOR_LE3P5,MT,2016,8.68
LOR_LE3P5,MT,2016,12.152
LOR_LE3P5,NL,2016,167
LOR_LE3P5,NL,2016,163
LOR_LE3P5,NL,2016,152
LOR_LE3P5,NL,2016,157
LOR_LE3P5,NL,2016,167
LOR_LE3P5,NL,2016,168
LOR_LE3P5,NL,2016,185
LOR_LE3P5,NL,2016,188
LOR_LE3P5,NL,2016,215
LOR_LE3P5,NL,2016,240
LOR_LE3P5,NL,2016,277
LOR_LE3P5,NL,2016,322
LOR_LE3P5,NO,2016,405
LOR_LE3P5,NO,2016,339
LOR_LE3P5,NO,2016,287
LOR_LE3P5,NO,2016,252
LOR_LE3P5,NO,2016,219
LOR_LE3P5,NO,2016,200
LOR_LE3P5,NO,2016,185
LOR_LE3P5,NO,2016,158
LOR_LE3P5,NO,2016,153
LOR_LE3P5,NO,2016,139
LOR_LE3P5,NO,2016,130
LOR_LE3P5,NO,2016,123
LOR_LE3P5,SE,2016,645
LOR_LE3P5,SE,2016,575
LOR_LE3P5,SE,2016,515
LOR_LE3P5,SE,2016,468
LOR_LE3P5,SE,2016,423
LOR_LE3P5,SE,2016,388
LOR_LE3P5,SE,2016,363
LOR_LE3P5,SE,2016,353.97
LOR_LE3P5,SE,2016,349.814
LOR_LE3P5,SE,2016,325.932
LOR_LE3P5,SE,2016,316.37
LOR_LE3P5,SE,2016,306.672
LOR_LE3P5,SI,2016,70
LOR_LE3P5,SI,2016,53
LOR_LE3P5,SI,2016,51
LOR_LE3P5,SI,2016,50
LOR_LE3P5,SI,2016,49
LOR_LE3P5,SI,2016,45
LOR_LE3P5,SI,2016,44
LOR_LE3P5,SI,2016,46
LOR_LE3P5,SI,2016,45
LOR_LE3P5,SI,2016,44
LOR_LE3P5,TR,2016,636.367
LOR_LE3P5,TR,2016,617.848
LOR_LE3P5,TR,2016,503.931
LOR_LE3P5,TR,2016,608.048
LOR_LE3P5,TR,2016,525.99
LOR_LE3P5,TR,2016,521.286
LOR_LE3P5,TR,2016,614.201
LOR_LE3P5,TR,2016,556.691
LOR_LE3P5,TR,2016,614.446
LOR_LE3P5,TR,2016,883.328
BIKE,CH,2016,2309
BIKE,CH,2016,2381
BIKE,CH,2016,2453
BIKE,CH,2016,2488
BIKE,CH,2016,2526
BIKE,CH,2016,2555
BIKE,CH,2016,2584
BIKE,CH,2016,2841
BIKE,CH,2016,2647
BIKE,CH,2016,2919
BIKE,CH,2016,2861
BIKE,CH,2016,2848
BIKE,EE,2016,
BIKE,ES,2016,0
BIKE,HU,2016,732.08
BIKE,HU,2016,677
BIKE,HU,2016,715.18
BIKE,HU,2016,729.66
BIKE,HU,2016,788.69
BIKE,HU,2016,818.2
BIKE,HU,2016,862.49
BIKE,HU,2016,788.2
BIKE,HU,2016,811.64
BIKE,HU,2016,856.17
BIKE,HU,2016,851.58
BIKE,HU,2016,853.52
BIKE,IS,2016,1820
BIKE,IS,2016,1891
BIKE,IS,2016,1969
BIKE,IS,2016,1882
BIKE,NO,2016,943
BIKE,NO,2016,1114
BIKE,NO,2016,1128
BIKE,NO,2016,1138
BIKE,NO,2016,1145
BIKE,NO,2016,1155
BIKE,NO,2016,1580
BIKE,NO,2016,1600
BIKE,NO,2016,1605.782
BIKE,NO,2016,1629
BIKE,NO,2016,1609
BIKE,NO,2016,1563
BIKE,UK,2016,5036
BIKE,UK,2016,5225
BIKE,UK,2016,5227
BIKE,UK,2016,5227
BIKE,UK,2017,5556
BIKE,UK,2017,8092
BIKE,UK,2017,6757
BIKE,UK,2017,6273
BIKE,UK,2017,5814
BUS,AT,2017,86
BUS,AT,2017,87
BUS,AT,2017,87
BUS,AT,2017,397.719
BUS,AT,2017,408.931
BUS,AT,2017,390.934
BUS,AT,2017,99.795
BUS,AT,2017,100.144
BUS,AT,2017,107.491
BUS,AT,2017,124.83
BUS,AT,2017,117.004
BUS,AT,2017,134
BUS,BE,2017,360
BUS,BE,2017,358
BUS,BE,2017,360
BUS,BE,2017,359
BUS,BE,2017,329
BUS,BG,2017,423.7
BUS,BG,2017,440.6
BUS,BG,2017,471.1
BUS,BG,2017,432
BUS,BG,2017,510
BUS,BG,2017,413.5
BUS,BG,2017,306.5
BUS,BG,2017,322.6
BUS,BG,2017,314.7
BUS,BG,2017,342.1
BUS,BG,2017,377
BUS,CH,2017,262
BUS,CH,2017,267
BUS,CH,2017,272
BUS,CH,2017,281
BUS,CH,2017,281
BUS,CH,2017,291
BUS,CH,2017,300
BUS,CH,2017,294
BUS,CH,2017,311
BUS,CH,2017,321
BUS,CH,2017,328
BUS,CH,2017,337
BUS,EE,2017,145
BUS,NL,2017,503
BUS,NL,2017,485
BUS,NL,2017,481
BUS,NL,2017,464
BUS,NL,2017,496
BUS,NL,2017,471
BUS,NL,2017,466
BUS,NL,2017,436
BUS,NL,2017,422
BUS,NL,2017,399
BUS,NL,2017,382
BUS,NL,2017,406
BUS,NO,2017,342
BUS,NO,2017,332
BUS,NO,2017,327
BUS,NO,2017,339
BUS,NO,2017,343
BUS,NO,2017,353
BUS,NO,2017,363
BUS,NO,2017,365
BUS,NO,2017,439
BUS,NO,2017,454
BUS,NO,2017,470
BUS,NO,2017,474
BUS,RO,2017,2271
BUS,RO,2017,2538
BUS,RO,2017,2861
BUS,RO,2017,2994
BUS,RO,2017,3138
BUS,RO,2017,3295
BUS,RO,2017,3467
BUS,RO,2017,3655
BUS,RO,2017,3863
BUS,RO,2017,4092
BUS,RO,2017,4625
BUS,SI,2017,18
BUS,SI,2017,18
BUS,SI,2017,18
BUS,SI,2017,18
BUS,SI,2017,18
BUS,SI,2017,13
BUS,SI,2017,17
BUS,SI,2017,18
BUS,SI,2017,20
BUS,SI,2017,24
BUS,UA,2017,1374
BUS,UA,2017,814
BUS,UA,2017,916
BUS_MCO_MIN,BE,2017,134
BUS_MCO_MIN,BE,2017,156
BUS_MCO_MIN,BE,2017,159
BUS_MCO_MIN,BE,2017,135
BUS_MCO_MIN,BE,2017,175
BUS_MCO_MIN,NO,2017,153
BUS_MCO_MIN,NO,2017,144
BUS_MCO_MIN,NO,2017,136
BUS_MCO_MIN,NO,2017,127
BUS_MCO_MIN,NO,2017,125
BUS_MCO_MIN,NO,2017,126
BUS_MCO_MIN,NO,2017,118
BUS_MCO_MIN,NO,2017,101
BUS_MCO_MIN,NO,2017,4
BUS_MCO_MIN,NO,2017,4
BUS_MCO_MIN,RO,2017,
BUS_MCO_MIN,SI,2017,10
BUS_MCO_MIN,SI,2017,10
BUS_MCO_MIN,SI,2017,8
BUS_MCO_MIN,SI,2017,8
BUS_MCO_MIN,SI,2017,8
BUS_MCO_MIN,SI,2017,4
BUS_MCO_TRO,AT,2017,507
BUS_MCO_TRO,AT,2017,520
BUS_MCO_TRO,AT,2017,527
BUS_MCO_TRO,AT,2017,505.521
BUS_MCO_TRO,AT,2017,519.723
BUS_MCO_TRO,AT,2017,492.154
BUS_MCO_TRO,AT,2017,485.057
BUS_MCO_TRO,AT,2017,397.522
BUS_MCO_TRO,AT,2017,411.429
BUS_MCO_TRO,AT,2017,496.312
BUS_MCO_TRO,AT,2017,516.571
BUS_MCO_TRO,AT,2017,561
BUS_MCO_TRO,BE,2017,633
BUS_MCO_TRO,BE,2017,646
BUS_MCO_TRO,BE,2017,659
BUS_MCO_TRO,BE,2017,614
BUS_MCO_TRO,BE,2017,615
BUS_MCO_TRO,BG,2017,449
BUS_MCO_TRO,BG,2017,439.9
BUS_MCO_TRO,BG,2017,455.8
BUS_MCO_TRO,BG,2017,485.8
BUS_MCO_TRO,BG,2017,446.7
BUS_MCO_TRO,BG,2017,524.1
BUS_MCO_TRO,BG,2017,427.6
BUS_MCO_TRO,BG,2017,320.2
BUS_MCO_TRO,BG,2017,337.1
BUS_MCO_TRO,BG,2017,326.8
BUS_MCO_TRO,BG,2017,353.3
BUS_MCO_TRO,BG,2017,388.5
BUS_MCO_TRO,CH,2017,415
BUS_MCO_TRO,CH,2017,421
BUS_MCO_TRO,CH,2017,431
BUS_MCO_TRO,CH,2017,441
BUS_MCO_TRO,CH,2017,445
BUS_MCO_TRO,CH,2017,458
BUS_MCO_TRO,CH,2017,469
BUS_MCO_TRO,CH,2017,452
BUS_MCO_TRO,CH,2017,480
BUS_MCO_TRO,CH,2017,495
BUS_MCO_TRO,CH,2017,509
BUS_MCO_TRO,CH,2017,522
BUS_MCO_TRO,EE,2017,145
BUS_MCO_TRO,EE,2017,161
BUS_MCO_TRO,EE,2017,175
BUS_MCO_TRO,EE,2017,206.4
BUS_MCO_TRO,EE,2017,237.8
BUS_MCO_TRO,EE,2017,235.1
BUS_MCO_TRO,EE,2017,221.5
BUS_MCO_TRO,EE,2017,216.3
BUS_MCO_TRO,EE,2017,231.4
BUS_MCO_TRO,EE,2017,239.8
BUS_MCO_TRO,EE,2017,244.8
BUS_MCO_TRO,ES,2017,2250
BUS_MCO_TRO,ES,2017,1715
BUS_MCO_TRO,ES,2017,2023
BUS_MCO_TRO,ES,2017,2028
BUS_MCO_TRO,ES,2017,1292
BUS_MCO_TRO,ES,2017,1334
BUS_MCO_TRO,ES,2017,1369
BUS_MCO_TRO,ES,2017,903
BUS_MCO_TRO,ES,2017,1157
BUS_MCO_TRO,ES,2017,1328
BUS_MCO_TRO,ES,2017,1514
BUS_MCO_TRO,ES,2017,1627
BUS_MCO_TRO,FI,2017,580
BUS_MCO_TRO,FI,2017,580
BUS_MCO_TRO,FI,2017,580
BUS_MCO_TRO,FI,2017,635
BUS_MCO_TRO,FI,2017,630
BUS_MCO_TRO,FI,2017,614
BUS_MCO_TRO,FI,2017,601
BUS_MCO_TRO,FI,2017,523
BUS_MCO_TRO,FI,2017,461
BUS_MCO_TRO,FI,2017,522
BUS_MCO_TRO,FI,2017,559
BUS_MCO_TRO,FI,2017,564
BUS_MCO_TRO,FR,2017,3187
BUS_MCO_TRO,FR,2017,3234
BUS_MCO_TRO,FR,2017,3259
BUS_MCO_TRO,FR,2017,3308
BUS_MCO_TRO,FR,2017,3173.003
BUS_MCO_TRO,FR,2017,3000.357
BUS_MCO_TRO,FR,2017,3270.326
BUS_MCO_TRO,FR,2017,2348.903
